price,address,suburb,bedrooms,bathrooms,parking,property_type,link,price_numeric
"FOR SALE - $599,000","3/1236 Canterbury Road, ROSELANDS NSW 2196",ROSELANDS,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/3-1236-canterbury-road-roselands-nsw-2196-2018887351,
"Guide $1,100,000","888 Canterbury Road, ROSELANDS NSW 2196",ROSELANDS,4,1,4,House,https://www.domain.com.au/888-canterbury-road-roselands-nsw-2196-2020092546,1100000.0
"$1,690,000 - $1,740,000","12A Clancy Street, PADSTOW HEIGHTS NSW 2211",PADSTOW HEIGHTS,5,3,1,Semi-detached,https://www.domain.com.au/12a-clancy-street-padstow-heights-nsw-2211-2020087876,1690000.0
Contact agent for more details.,"49A Ely Street, REVESBY NSW 2212",REVESBY,7,4,1,Semi-detached,https://www.domain.com.au/49a-ely-street-revesby-nsw-2212-2020087960,
Contact agent for more details.,"36B Henry Kendall Avenue, PADSTOW HEIGHTS NSW 2211",PADSTOW HEIGHTS,5,3,2,Semi-detached,https://www.domain.com.au/36b-henry-kendall-avenue-padstow-heights-nsw-2211-2020091156,
Auction,"6/29 Hunter Street, CONDELL PARK NSW 2200",CONDELL PARK,4,2,3,Villa,https://www.domain.com.au/6-29-hunter-street-condell-park-nsw-2200-2020087771,
Auction,"122 Dudley Street, PUNCHBOWL NSW 2196",PUNCHBOWL,3,1,3,Semi-detached,https://www.domain.com.au/122-dudley-street-punchbowl-nsw-2196-2020087564,
"For Sale $1,528,000","30 Martin Street, ROSELANDS NSW 2196",ROSELANDS,3,1,2,House,https://www.domain.com.au/30-martin-street-roselands-nsw-2196-2020085619,1528000.0
Auction,"33/4 Macarthur Ave, REVESBY NSW 2212",REVESBY,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/33-4-macarthur-ave-revesby-nsw-2212-2020084501,
Auction,"225 Edgar Street, CONDELL PARK NSW 2200",CONDELL PARK,3,1,1,House,https://www.domain.com.au/225-edgar-street-condell-park-nsw-2200-2020084119,
"Price Guide $1,800,000","17A Harvey Avenue, PADSTOW NSW 2211",PADSTOW,5,4,4,Duplex,https://www.domain.com.au/17a-harvey-avenue-padstow-nsw-2211-2020082712,1800000.0
"For Sale: $2,550,000 - $2,620,000","19A Springfield Road, PADSTOW NSW 2211",PADSTOW,5,4,8,Semi-detached,https://www.domain.com.au/19a-springfield-road-padstow-nsw-2211-2020052761,2550000.0
"$505,000","19/199 Auburn Road, YAGOONA NSW 2199",YAGOONA,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/19-199-auburn-road-yagoona-nsw-2199-2019882563,505000.0
Contact agent for more details.,"25/12 Alma Rd, PADSTOW NSW 2211",PADSTOW,3,2,2,Townhouse,https://www.domain.com.au/25-12-alma-rd-padstow-nsw-2211-2020050678,
Contact Agent,"11 Peter Crescent, GREENACRE NSW 2190",GREENACRE,4,3,3,House,https://www.domain.com.au/11-peter-crescent-greenacre-nsw-2190-2020032322,
Contact Agent,"8 Cowl Street, GREENACRE NSW 2190",GREENACRE,5,5,4,House,https://www.domain.com.au/8-cowl-street-greenacre-nsw-2190-2020029529,
"$475,000","2/69 Dudley Street, PUNCHBOWL NSW 2196",PUNCHBOWL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/2-69-dudley-street-punchbowl-nsw-2196-2020026393,475000.0
"$1,595,000","43 Arab Road, PADSTOW NSW 2211",PADSTOW,4,2,2,Semi-detached,https://www.domain.com.au/43-arab-road-padstow-nsw-2211-2019537041,1595000.0
"$850,000","13/783-793 Punchbowl Road, PUNCHBOWL NSW 2196",PUNCHBOWL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/13-783-793-punchbowl-road-punchbowl-nsw-2196-2020022774,850000.0
"$530,000 - $580,000","212/98 Payten Avenue, ROSELANDS NSW 2196",ROSELANDS,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/212-98-payten-avenue-roselands-nsw-2196-2019997028,530000.0
"$499,000","9/9 Church Road, YAGOONA NSW 2199",YAGOONA,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/9-9-church-road-yagoona-nsw-2199-2019991895,499000.0
"$1,270,000","9/17-19 Henry Kendall Avenue, PADSTOW HEIGHTS NSW 2211",PADSTOW HEIGHTS,3,2,2,Townhouse,https://www.domain.com.au/9-17-19-henry-kendall-avenue-padstow-heights-nsw-2211-2019990550,1270000.0
"$1,899,000","183A Moorefields Road, ROSELANDS NSW 2196",ROSELANDS,4,2,4,Semi-detached,https://www.domain.com.au/183a-moorefields-road-roselands-nsw-2196-2019706125,1899000.0
Contact Agent,"31b Archibald Street, PADSTOW NSW 2211",PADSTOW,5,4,3,Semi-detached,https://www.domain.com.au/31b-archibald-street-padstow-nsw-2211-2020122104,
Auction,"20 & 20B Townsend Street, CONDELL PARK NSW 2200",CONDELL PARK,4,2,2,Duplex,https://www.domain.com.au/20-20b-townsend-street-condell-park-nsw-2200-2020121691,
Auction,"18A Christian Road, PUNCHBOWL NSW 2196",PUNCHBOWL,3,2,2,House,https://www.domain.com.au/18a-christian-road-punchbowl-nsw-2196-2020111880,
Auction,"18 Fletcher Street, REVESBY NSW 2212",REVESBY,3,1,1,House,https://www.domain.com.au/18-fletcher-street-revesby-nsw-2212-2020107620,
Auction,"317 Waterloo Road, GREENACRE NSW 2190",GREENACRE,4,2,2,House,https://www.domain.com.au/317-waterloo-road-greenacre-nsw-2190-2020106270,
Auction,"21 Blenman Avenue, PUNCHBOWL NSW 2196",PUNCHBOWL,4,3,3,House,https://www.domain.com.au/21-blenman-avenue-punchbowl-nsw-2196-2020100608,
"$629,000","65/20 Matthews Street, PUNCHBOWL NSW 2196",PUNCHBOWL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/65-20-matthews-street-punchbowl-nsw-2196-2020099962,629000.0
Auction,"34 Hood Street, YAGOONA NSW 2199",YAGOONA,3,1,3,House,https://www.domain.com.au/34-hood-street-yagoona-nsw-2199-2020099885,
"$599,950","103C/580 Hume Highway, YAGOONA NSW 2199",YAGOONA,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/103c-580-hume-highway-yagoona-nsw-2199-2020099346,599950.0
Auction,"18 Lockwood Avenue, GREENACRE NSW 2190",GREENACRE,6,4,9,House,https://www.domain.com.au/18-lockwood-avenue-greenacre-nsw-2190-2020096500,
"$1,125,000","18B Lancelot Street, CONDELL PARK NSW 2200",CONDELL PARK,4,2,2,Semi-detached,https://www.domain.com.au/18b-lancelot-street-condell-park-nsw-2200-2020094542,1125000.0
Auction,"10 Noble Avenue, PUNCHBOWL NSW 2196",PUNCHBOWL,4,2,4,House,https://www.domain.com.au/10-noble-avenue-punchbowl-nsw-2196-2020092260,
"$1,800,000","132 Hillcrest Avenue, GREENACRE NSW 2190",GREENACRE,5,2,4,House,https://www.domain.com.au/132-hillcrest-avenue-greenacre-nsw-2190-2020086467,1800000.0
"$1,250,000","24 Gosling Street, GREENACRE NSW 2190",GREENACRE,4,3,3,House,https://www.domain.com.au/24-gosling-street-greenacre-nsw-2190-2020085210,1250000.0
Auction,"27 Riga Avenue, GREENACRE NSW 2190",GREENACRE,4,2,2,House,https://www.domain.com.au/27-riga-avenue-greenacre-nsw-2190-2020083544,
Auction,"47 Stoddart Street, ROSELANDS NSW 2196",ROSELANDS,4,2,2,House,https://www.domain.com.au/47-stoddart-street-roselands-nsw-2196-2020083395,
Auction,"83a Northcote Road, GREENACRE NSW 2190",GREENACRE,6,2,4,House,https://www.domain.com.au/83a-northcote-road-greenacre-nsw-2190-2020081447,
"$1,050,000","9 Frank Street, MOUNT LEWIS NSW 2190",MOUNT LEWIS,3,2,4,Semi-detached,https://www.domain.com.au/9-frank-street-mount-lewis-nsw-2190-2020080689,1050000.0
"Price guide $1,000,000","103B Greenacre Road, GREENACRE NSW 2190",GREENACRE,3,2,3,Semi-detached,https://www.domain.com.au/103b-greenacre-road-greenacre-nsw-2190-2020079886,1000000.0
Auction,"7 Caldwell Parade, YAGOONA NSW 2199",YAGOONA,4,2,1,House,https://www.domain.com.au/7-caldwell-parade-yagoona-nsw-2199-2020079199,
Contact Agent,"15 Waterloo Road, GREENACRE NSW 2190",GREENACRE,5,5,6,House,https://www.domain.com.au/15-waterloo-road-greenacre-nsw-2190-2020072815,
Offers Welcome,"11/226 The Boulevarde, PUNCHBOWL NSW 2196",PUNCHBOWL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/11-226-the-boulevarde-punchbowl-nsw-2196-2020068332,
Contact Agent,"218A Wangee Road, GREENACRE NSW 2190",GREENACRE,5,3,3,Semi-detached,https://www.domain.com.au/218a-wangee-road-greenacre-nsw-2190-2020067308,
FOR SALE,"13 Parer Avenue, CONDELL PARK NSW 2200",CONDELL PARK,3,2,2,House,https://www.domain.com.au/13-parer-avenue-condell-park-nsw-2200-2020064308,
"$1,549,950","23A Ridgewell Street, ROSELANDS NSW 2196",ROSELANDS,4,3,2,House,https://www.domain.com.au/23a-ridgewell-street-roselands-nsw-2196-2020058919,1549950.0
AUCTION | THIS SATURDAY 12 JULY | 12:30PM,"277 Waterloo Road, GREENACRE NSW 2190",GREENACRE,3,1,2,House,https://www.domain.com.au/277-waterloo-road-greenacre-nsw-2190-2020057644,12000000.0
FINAL CALL - AUCTION THIS SATURDAY!!!,"37 Carlton Parade, PUNCHBOWL NSW 2196",PUNCHBOWL,5,3,2,House,https://www.domain.com.au/37-carlton-parade-punchbowl-nsw-2196-2020055936,
FINAL CALL - AUCTION THIS SATURDAY!!!,"66 Lancaster Avenue, PUNCHBOWL NSW 2196",PUNCHBOWL,4,2,2,House,https://www.domain.com.au/66-lancaster-avenue-punchbowl-nsw-2196-2020055158,
"Price guide $1,700,000","188 Wangee Road, GREENACRE NSW 2190",GREENACRE,4,2,2,House,https://www.domain.com.au/188-wangee-road-greenacre-nsw-2190-2020052582,1700000.0
"$728,000","29/95 Chiswick Road, GREENACRE NSW 2190",GREENACRE,2,1,1,Townhouse,https://www.domain.com.au/29-95-chiswick-road-greenacre-nsw-2190-2020052577,728000.0
FINAL CALL - AUCTION THIS SATURDAY!!!,"850 Punchbowl Road, PUNCHBOWL NSW 2196",PUNCHBOWL,3,2,1,House,https://www.domain.com.au/850-punchbowl-road-punchbowl-nsw-2196-2020052501,
"$275,999","74/4 Wilkins Street, YAGOONA NSW 2199",YAGOONA,0,1,0,Retirement Living,https://www.domain.com.au/74-4-wilkins-street-yagoona-nsw-2199-2020051230,275999.0
Contact Agent,"55 Wentworth Street, GREENACRE NSW 2190",GREENACRE,5,6,4,House,https://www.domain.com.au/55-wentworth-street-greenacre-nsw-2190-2020048441,
Contact Agent,"105 Banksia Road, GREENACRE NSW 2190",GREENACRE,5,3,3,House,https://www.domain.com.au/105-banksia-road-greenacre-nsw-2190-2020033654,
Contact Agent,"148 Rose Street, YAGOONA NSW 2199",YAGOONA,5,3,2,Semi-detached,https://www.domain.com.au/148-rose-street-yagoona-nsw-2199-2020031346,
Contact Agent,"66 MacKenzie Street, REVESBY NSW 2212",REVESBY,5,3,3,Semi-detached,https://www.domain.com.au/66-mackenzie-street-revesby-nsw-2212-2020024514,
Contact Agent,"12A Townsend Street, CONDELL PARK NSW 2200",CONDELL PARK,5,3,5,Semi-detached,https://www.domain.com.au/12a-townsend-street-condell-park-nsw-2200-2019612133,
"$1,788,000","18 Bettina Court, GREENACRE NSW 2190",GREENACRE,3,2,2,House,https://www.domain.com.au/18-bettina-court-greenacre-nsw-2190-2020001692,1788000.0
"$1,849,950","75 Ashby Avenue, YAGOONA NSW 2199",YAGOONA,4,2,4,House,https://www.domain.com.au/75-ashby-avenue-yagoona-nsw-2199-2019963897,1849950.0
"$1,790,000 - $1,850,000","2 Stiller Place, GREENACRE NSW 2190",GREENACRE,5,3,1,House,https://www.domain.com.au/2-stiller-place-greenacre-nsw-2190-2019969538,1790000.0
"$1,700,000 - $1,750,000","8A Jellicoe Street, CONDELL PARK NSW 2200",CONDELL PARK,5,4,2,Semi-detached,https://www.domain.com.au/8a-jellicoe-street-condell-park-nsw-2200-2019814939,1700000.0
"$1,850,000","15 Parmal Avenue, PADSTOW NSW 2211",PADSTOW,4,1,5,House,https://www.domain.com.au/15-parmal-avenue-padstow-nsw-2211-2020114461,1850000.0
"$429,950","8/261 King Georges Road, ROSELANDS NSW 2196",ROSELANDS,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/8-261-king-georges-road-roselands-nsw-2196-2019938099,429950.0
"$799,000","3/8 Faraday Road, PADSTOW NSW 2211",PADSTOW,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/3-8-faraday-road-padstow-nsw-2211-2019326743,799000.0
"$599,000","113/98 Payten Avenue, ROSELANDS NSW 2196",ROSELANDS,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/113-98-payten-avenue-roselands-nsw-2196-2019962082,599000.0
"$1,350,000","45 Birdsall Avenue, CONDELL PARK NSW 2200",CONDELL PARK,5,2,4,House,https://www.domain.com.au/45-birdsall-avenue-condell-park-nsw-2200-2020073731,1350000.0
Auction,"2A Barrow Street, REVESBY NSW 2212",REVESBY,4,3,2,Semi-detached,https://www.domain.com.au/2a-barrow-street-revesby-nsw-2212-2020098691,
EXPRESSION OF INTEREST!,"8A Victoria Street, REVESBY NSW 2212",REVESBY,7,4,2,Semi-detached,https://www.domain.com.au/8a-victoria-street-revesby-nsw-2212-2020094944,
EXPRESSIONS OF INTEREST,"67 Dreadnought Street, ROSELANDS NSW 2196",ROSELANDS,4,1,2,House,https://www.domain.com.au/67-dreadnought-street-roselands-nsw-2196-2020081009,
Under offer,"115 Gibson Avenue, PADSTOW NSW 2211",PADSTOW,5,2,3,House,https://www.domain.com.au/115-gibson-avenue-padstow-nsw-2211-2020075220,
"$900,000-$990,000","4 Rookwood Road, YAGOONA NSW 2199",YAGOONA,1,1,4,House,https://www.domain.com.au/4-rookwood-road-yagoona-nsw-2199-2020059340,900000.0
"$790,000 - $819,999","9/155 Cooper Road, YAGOONA NSW 2199",YAGOONA,3,2,2,Townhouse,https://www.domain.com.au/9-155-cooper-road-yagoona-nsw-2199-2020046106,790000.0
FOR SALE,"125 Dutton Street, YAGOONA NSW 2199",YAGOONA,7,5,3,House,https://www.domain.com.au/125-dutton-street-yagoona-nsw-2199-2020046062,
"$590,000 ~ $635,000","3/17-19 Rookwood Road, YAGOONA NSW 2199",YAGOONA,2,2,0,Apartment / Unit / Flat,https://www.domain.com.au/3-17-19-rookwood-road-yagoona-nsw-2199-2020011183,590000.0
"Guide $2,100,000 - $2,200,000","24 Gallipoli Street, CONDELL PARK NSW 2200",CONDELL PARK,4,3,2,House,https://www.domain.com.au/24-gallipoli-street-condell-park-nsw-2200-2019915298,2100000.0
"$1,569,000","2 Wentworth Street, GREENACRE NSW 2190",GREENACRE,4,2,3,House,https://www.domain.com.au/2-wentworth-street-greenacre-nsw-2190-2019914624,1569000.0
Price on request,"4/22 Warwick Street, PUNCHBOWL NSW 2196",PUNCHBOWL,3,2,3,Villa,https://www.domain.com.au/4-22-warwick-street-punchbowl-nsw-2196-2019899124,
Welcome offers,"196A Gibson avenue, PADSTOW NSW 2211",PADSTOW,5,3,2,Duplex,https://www.domain.com.au/196a-gibson-avenue-padstow-nsw-2211-2019874057,
Under offer,"26A Flood avenue, REVESBY NSW 2212",REVESBY,4,2,2,Duplex,https://www.domain.com.au/26a-flood-avenue-revesby-nsw-2212-2019868320,
Contact Agent,"103 Mimosa Road, GREENACRE NSW 2190",GREENACRE,0,0,0,Vacant land,https://www.domain.com.au/103-mimosa-road-greenacre-nsw-2190-2019859495,
"$689,000","317/114 Northcote Road, GREENACRE NSW 2190",GREENACRE,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/317-114-northcote-road-greenacre-nsw-2190-2018900042,689000.0
Offers Invited,"47 Weston Street, REVESBY NSW 2212",REVESBY,5,3,2,House,https://www.domain.com.au/47-weston-street-revesby-nsw-2212-2019836466,
Under offer,"208/1562 Canterbury Road, PUNCHBOWL NSW 2196",PUNCHBOWL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/208-1562-canterbury-road-punchbowl-nsw-2196-2019792543,
"$1,670,000","1B Maple Court, GREENACRE NSW 2190",GREENACRE,4,2,6,Semi-detached,https://www.domain.com.au/1b-maple-court-greenacre-nsw-2190-2019723653,1670000.0
Offers Welcome,"48B Lancaster Avenue, PUNCHBOWL NSW 2196",PUNCHBOWL,6,3,4,House,https://www.domain.com.au/48b-lancaster-avenue-punchbowl-nsw-2196-2019675564,
"$330,000","66/4 Wilkins Street, YAGOONA NSW 2199",YAGOONA,1,1,0,Retirement Living,https://www.domain.com.au/66-4-wilkins-street-yagoona-nsw-2199-2019644702,330000.0
"$1,700,000-$1,750,000","99 Market Street, CONDELL PARK NSW 2200",CONDELL PARK,4,1,10,House,https://www.domain.com.au/99-market-street-condell-park-nsw-2200-2019626097,1700000.0
Contact Agent,"33a Berrima Avenue, PADSTOW NSW 2211",PADSTOW,4,4,2,Duplex,https://www.domain.com.au/33a-berrima-avenue-padstow-nsw-2211-2019526334,
Contact Agent,"5A Audrey Parade, CONDELL PARK NSW 2200",CONDELL PARK,4,3,4,Semi-detached,https://www.domain.com.au/5a-audrey-parade-condell-park-nsw-2200-2019521294,
Contact Agent,"1086 CANTERBURY ROAD, ROSELANDS NSW 2196",ROSELANDS,2,2,2,House,https://www.domain.com.au/1086-canterbury-road-roselands-nsw-2196-2019507508,
Contact Agent,"856 and 858 and 860 Canterbury Road, ROSELANDS NSW 2196",ROSELANDS,11,4,12,House,https://www.domain.com.au/856-and-858-and-860-canterbury-road-roselands-nsw-2196-2019299176,
Contact Agent,"33A Uralla Avenue, PADSTOW NSW 2211",PADSTOW,4,3,4,Duplex,https://www.domain.com.au/33a-uralla-avenue-padstow-nsw-2211-2020059398,
Contact Agent,"7/28 Flora Street, ROSELANDS NSW 2196",ROSELANDS,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/7-28-flora-street-roselands-nsw-2196-2020041484,
For Sale | Call for Inspection,"1 The River Rd, REVESBY NSW 2212",REVESBY,3,1,0,House,https://www.domain.com.au/1-the-river-rd-revesby-nsw-2212-2019899792,
For Sale | Call for Inspection,"2Bed/921 Canterbury Road, ROSELANDS NSW 2196",ROSELANDS,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/2bed-921-canterbury-road-roselands-nsw-2196-2019363869,
For Sale | Call for Inspection,"1bed/923 Canterbury Road, ROSELANDS NSW 2196",ROSELANDS,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/1bed-923-canterbury-road-roselands-nsw-2196-2019360101,
Under offer,"7 Laurel Crescent, REVESBY NSW 2212",REVESBY,0,0,0,Vacant land,https://www.domain.com.au/7-laurel-crescent-revesby-nsw-2212-2019334105,
"$600,000-$650,000","1305/2 Lachlan Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1305-2-lachlan-street-liverpool-nsw-2170-2020123582,600000.0
AUCTION,"93 Castlereagh Street, LIVERPOOL NSW 2170",LIVERPOOL,24,12,18,Block of units,https://www.domain.com.au/93-castlereagh-street-liverpool-nsw-2170-2020119479,
Expressions Of Interest,"6 Tully Avenue, LIVERPOOL NSW 2170",LIVERPOOL,7,6,4,House,https://www.domain.com.au/6-tully-avenue-liverpool-nsw-2170-2020119153,
"Guide: $460,000 - $500,000","808/6b Atkinson Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/808-6b-atkinson-street-liverpool-nsw-2170-2020113718,460000.0
Auction,"26 Copeland Street, LIVERPOOL NSW 2170",LIVERPOOL,3,2,2,House,https://www.domain.com.au/26-copeland-street-liverpool-nsw-2170-2020108945,
"$639,000 - $679,000","7/6-8 Bathurst Street, LIVERPOOL NSW 2170",LIVERPOOL,3,2,1,Apartment / Unit / Flat,https://www.domain.com.au/7-6-8-bathurst-street-liverpool-nsw-2170-2020105478,639000.0
"$439,000","14/37-41 Charles Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/14-37-41-charles-street-liverpool-nsw-2170-2020099263,439000.0
Contact Agent,"Level 1, 13/37-41 Charles Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/level-1-13-37-41-charles-street-liverpool-nsw-2170-2020098295,
"$459,950 - $499,950","5/81 Memorial Avenue, LIVERPOOL NSW 2170",LIVERPOOL,3,1,1,Apartment / Unit / Flat,https://www.domain.com.au/5-81-memorial-avenue-liverpool-nsw-2170-2020097437,459950.0
"Price Guide $980,000","69 Reilly Street, LIVERPOOL NSW 2170",LIVERPOOL,3,2,1,House,https://www.domain.com.au/69-reilly-street-liverpool-nsw-2170-2020096750,980000.0
Contact Agent,"1202/6A Atkinson Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1202-6a-atkinson-street-liverpool-nsw-2170-2020096749,
"$395,000 - $425,000","1905/100 Castlereagh Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/1905-100-castlereagh-street-liverpool-nsw-2170-2020046081,395000.0
"Price Guide $500,000 to $550,000","1403/30 Shepherd Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1403-30-shepherd-street-liverpool-nsw-2170-2018062893,500000.0
"$440,000 - $485,000","E1203/26 Shepherd Street, LIVERPOOL NSW 2170",LIVERPOOL,1,2,1,Apartment / Unit / Flat,https://www.domain.com.au/e1203-26-shepherd-street-liverpool-nsw-2170-2020042040,440000.0
"$270,000 - $290,000","11/55 Goulburn Street, LIVERPOOL NSW 2170",LIVERPOOL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/11-55-goulburn-street-liverpool-nsw-2170-2020037139,270000.0
$1.5m - $1.6m,"37 Tully Avenue, LIVERPOOL NSW 2170",LIVERPOOL,5,1,2,House,https://www.domain.com.au/37-tully-avenue-liverpool-nsw-2170-2020035239,1500000.0
"$425,000","205/30 Shepherd Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,House,https://www.domain.com.au/205-30-shepherd-street-liverpool-nsw-2170-2020005498,425000.0
"$565,000","4/67 Bathurst Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/4-67-bathurst-street-liverpool-nsw-2170-2020004844,565000.0
"$549,000","41/37-41 Charles Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/41-37-41-charles-street-liverpool-nsw-2170-2019982854,549000.0
"$350,000 - $375,000","15/42 Copeland Street, LIVERPOOL NSW 2170",LIVERPOOL,2,1,1,House,https://www.domain.com.au/15-42-copeland-street-liverpool-nsw-2170-2019924327,350000.0
"$529,000 - $620,000","811/6B Atkinson Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/811-6b-atkinson-street-liverpool-nsw-2170-2019915815,529000.0
"$439,000","18/37-41 Charles Street, LIVERPOOL NSW 2170",LIVERPOOL,1,1,1,Apartment / Unit / Flat,https://www.domain.com.au/18-37-41-charles-street-liverpool-nsw-2170-2019884544,439000.0
"$750,000","804/26 Shepherd Street, LIVERPOOL NSW 2170",LIVERPOOL,3,2,1,Apartment / Unit / Flat,https://www.domain.com.au/804-26-shepherd-street-liverpool-nsw-2170-2019883142,750000.0
"$490,000 - $525,000","87/69-73 Elizabeth Drive, LIVERPOOL NSW 2170",LIVERPOOL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/87-69-73-elizabeth-drive-liverpool-nsw-2170-2019784735,490000.0
"$399,950","51/142 Moore St, LIVERPOOL NSW 2170",LIVERPOOL,2,1,1,Apartment / Unit / Flat,https://www.domain.com.au/51-142-moore-st-liverpool-nsw-2170-2019647968,399950.0
"$565,000 - $575,000","509/19 Bigge Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/509-19-bigge-street-liverpool-nsw-2170-2019585836,565000.0
Contact Agent,"1204/100 Castlereagh Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/1204-100-castlereagh-street-liverpool-nsw-2170-2019364126,
Contact Agent,"902/100 Castlereagh Street, LIVERPOOL NSW 2170",LIVERPOOL,2,2,1,Apartment / Unit / Flat,https://www.domain.com.au/902-100-castlereagh-street-liverpool-nsw-2170-2019364125,
